"정선해양관측","102-06","1978-07-09 06:30:00","129.7967","36.0767","0","400","","34.3","1","0.65","1","","","","","",""
"정선해양관측","102-06","1978-07-09 06:30:00","129.7967","36.0767","0","500","","34.21","1","0.56","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","0","","32.41","1","26.88","1","","","","","21","2"
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","10","","32.42","1","25.27","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","20","","33.08","1","20.39","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","30","","33.55","1","16.73","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","50","","34.06","1","15.4","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","75","","34.43","1","14.4","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","100","","34.5","1","14.32","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","125","","34.46","1","14.15","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","150","","34.44","1","13.79","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","200","","34.44","1","10.15","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","250","","34.29","1","5.09","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","300","","34.2","1","2.5","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","400","","34.16","1","1.4","1","","","","","",""
"정선해양관측","102-06","1978-08-13 15:05:00","129.7967","36.0767","0","500","","34.2","1","1.1","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","0","","34.03","1","20.95","1","","","","","18","2"
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","10","","34.02","1","22.16","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","20","","34.91","1","21.72","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","30","","34.22","1","17.8","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","50","","34.55","1","15.77","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","75","","34.49","1","13.68","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","100","","34.37","1","9.69","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","125","","34.3","1","8","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","150","","34.25","1","6.28","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","200","","34.15","1","3.02","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","250","","34.09","1","1.58","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","300","","34.09","1","1.3","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","400","","34.07","1","1.15","1","","","","","",""
"정선해양관측","102-06","1978-10-19 08:10:00","129.7967","36.0767","0","500","","34.1","1","0.99","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","0","","34.21","1","14.68","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","10","","34.24","1","14.34","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","20","","34.29","1","14.12","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","30","","34.3","1","13.88","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","50","","34.34","1","12.86","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","75","","34.33","1","9.87","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","100","","34.25","1","7.44","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","125","","34.18","1","5.4","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","150","","34.1","1","2.72","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","200","","34.06","1","1.93","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","250","","34.03","1","0.98","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","300","","34.05","1","0.9","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","400","","34.02","1","0.72","1","","","","","",""
"정선해양관측","102-06","1978-12-09 05:50:00","129.7967","36.0767","0","500","","34.04","1","0.5","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","0","","33.87","1","12.83","1","","","","","15","2"
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","10","","34.31","1","12.84","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","20","","34.37","1","12.81","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","30","","34.38","1","12.86","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","50","","34.54","1","12.95","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","75","","34.47","1","12.88","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","100","","34.5","1","12.8","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","125","","34.41","1","7.09","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","150","","34.24","1","3.36","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","200","","34.04","1","2.39","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","250","","33.98","1","1.69","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","300","","33.87","1","1.14","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","400","","99.999","4","0.9","1","","","","","",""
"정선해양관측","102-07","1978-02-20 13:30:00","130","36.0767","0","500","","34.05","1","0.79","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","0","","34.39","1","11.25","1","","","","","18","2"
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","10","","34.4","1","11.4","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","20","","34.42","1","11.4","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","30","","34.43","1","11.4","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","50","","99.999","4","11.28","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","75","","34.35","1","11.25","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","100","","34.36","1","10.7","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","125","","34.28","1","10.34","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","150","","34.23","1","9.51","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","200","","34.2","1","7.65","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","250","","34.03","1","4.2","1","","","","","",""
"정선해양관측","102-07","1978-03-25 10:40:00","130","36.0767","0","300","","33.99","1","3.02","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","0","","34.52","1","13.63","1","","","","","16","2"
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","10","","34.51","1","13.75","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","20","","34.52","1","13.75","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","30","","34.57","1","13.74","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","50","","34.52","1","13.74","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","75","","34.52","1","13.63","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","100","","34.25","1","13","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","125","","34.16","1","5.5","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","150","","34.07","1","2.04","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","200","","33.93","1","1.85","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","250","","33.93","1","1.31","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","300","","33.91","1","1.05","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","400","","34","1","0.72","1","","","","","",""
"정선해양관측","102-07","1978-04-12 11:10:00","130","36.0767","0","500","","34.07","1","0.65","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","0","","34.33","1","15.6","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","10","","34.51","1","15.58","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","20","","34.53","1","14.02","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","30","","34.53","1","13.35","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","50","","34.45","1","11.2","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","75","","34.3","1","10.94","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","100","","34.4","1","9.12","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","125","","34.26","1","8.42","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","150","","34.15","1","5.68","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","200","","34.06","1","3.19","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","250","","33.99","1","1.99","1","","","","","",""
"정선해양관측","102-07","1978-05-15 02:15:00","130","36.0767","0","300","","34.01","1","1.4","1","","","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","0","","33.76","1","18.95","1","5.23","1","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","10","","33.98","1","18.04","1","5.21","1","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","20","","34.13","1","16.78","1","5.81","1","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","30","","33.97","1","14.7","1","5.15","1","0.09","1","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","50","","33.94","1","14.12","1","4.71","1","0.45","1","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","75","","34.24","1","13.52","1","","","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","100","","34.3","1","11.84","1","5.51","1","0.25","1","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","125","","34.18","1","10.9","1","","","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","150","","34.1","1","8.25","1","5.51","1","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","200","","34","1","6.17","1","5.81","1","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","250","","33.9","1","3.52","1","","","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","300","","33.84","1","1.52","1","5.61","1","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","400","","33.84","1","1.16","1","5.51","1","","","",""
"정선해양관측","102-07","1978-06-16 13:40:00","130","36.0767","0","500","","99.999","4","0.82","1","5.3","1","","","",""
"정선해양관측","102-07","1978-07-09 04:30:00","130","36.0767","0","0","","32.73","1","16.96","1","5.41","1","0.18","1","",""
"정선해양관측","102-07","1978-07-09 04:30:00","130","36.0767","0","10","","33.39","1","16.68","1","5.4","1","0.2","1","",""
"정선해양관측","102-07","1978-07-09 04:30:00","130","36.0767","0","20","","33.66","1","16.62","1","5.53","1","0.23","1","",""
"정선해양관측","102-07","1978-07-09 04:30:00","130","36.0767","0","30","","33.66","1","14.11","1","5.02","1","0.55","1","",""
"정선해양관측","102-07","1978-07-09 04:30:00","130","36.0767","0","50","","34.07","1","13.1","1","4.41","1","0.66","1","",""
"정선해양관측","102-07","1978-07-09 04:30:00","130","36.0767","0","100","","34.45","1","8.34","1","4.82","1","0.68","1","",""
"정선해양관측","102-07","1978-07-09 04:30:00","130","36.0767","0","150","","34.49","1","5.66","1","5.28","1","","","",""
"정선해양관측","102-07","1978-07-09 04:30:00","130","36.0767","0","200","","34.56","1","1.39","1","4.81","1","","","",""
"정선해양관측","102-07","1978-07-09 04:30:00","130","36.0767","0","300","","34.51","1","1","1","5.01","1","","","",""
"정선해양관측","102-07","1978-07-09 04:30:00","130","36.0767","0","400","","34.09","1","0.77","1","5.02","1","","","",""
